Year,City,Population 25 years and over - Less than 9th grade,Percent Population 25 years and over - Less than 9th grade,Population 25 years and over - 9th to12th (No Diploma),Percent Population 25 years and over - 9th to12th (No Diploma),Population 25 years and over - High School Graduate (and equivalent),Percent Population 25 years and over - High School Graduate (and equivalent),"Population 25 years and over - Some college, no degree","Percent Population 25 years and over - Some college, no degree",Population 25 years and over - Associate's degree,Percent Population 25 years and over - Associate's degree,Population 25 years and over - Bachelor's degree,Percent Population 25 years and over - Bachelor's degree,Population 25 years and over - Graduate or Prefessional Degree,Percent Population 25 years and over - Graduate or Prefessional Degree,Total population,Under 5 years,Percent Under 5 years,5 to 9 years,Percent 5 to 9 years,10 to 14 years,Percent 10 to 14 years,15 to 19 years,Percent 15 to 19 years,20 to 24 years,Percent 20 to 24 years,25 to 34 years,Percent 25 to 34 years,35 to 44 years,Percent 35 to 44 years,45 to 54 years,Percent 45 to 54 years,55 to 59 years,Percent 55 to 59 years,60 to 64 years,Percent 60 to 64 years,65 to 74 years,Percent 65 to 74 years,75 to 84 years,Percent 75 to 84 years,85 years and over,Percent 85 years and over,Violent Crimes Sum,Unemployment Rate,Income,House price mean,% All Families,Total,Total Occupied,Renter occupied,Crime_Rate_per_100k,Percent Home Occupied,Percent Renter Occupied,Percent 25+,Percent 14-,Percent 15 to 24,Percent Uneducated,Percent Higher Education,Sum Uneducated,Sum Higher Education
2016,Turlock,8019,16.3,4814,9.8,10982,22.3,11258,22.9,3982,8.1,6893,14.0,3240,6.6,72808.0,3882.0,5.3,3422.0,4.7,5670.0,7.8,6132.0,8.4,4514.0,6.2,12508.0,17.2,6858.0,9.4,10309.0,14.2,4374.0,6.0,3891.0,5.3,6067.0,8.3,3662.0,5.0,1519.0,2.1,384.0,8.4,25137.0,283021.4,10.9,25137.0,13382.0,11755.0,527.4145698274915,53.23626526634045,46.76373473365955,65.39999999999999,17.8,14.600000000000001,26.1,28.700000000000003,12833,14115
2016,Tustin,3650,6.7,2779,5.1,9706,17.8,8122,14.9,5714,10.5,16981,31.1,7703,14.1,80379.0,4907.0,6.1,4810.0,6.0,5449.0,6.8,5228.0,6.5,5330.0,6.6,15426.0,19.2,12338.0,15.3,10344.0,12.9,4731.0,5.9,3649.0,4.5,4981.0,6.2,1990.0,2.5,1196.0,1.5,120.0,4.4,27573.0,593230.0,8.4,27573.0,12476.0,15097.0,149.29272571193968,45.24716207884525,54.75283792115475,66.5,18.9,13.1,11.8,55.7,6429,30398
2016,Union City,1692,3.2,2167,4.0,13648,25.5,11436,21.4,3003,5.6,15184,28.4,6403,12.0,75316.0,3558.0,4.7,4205.0,5.6,3796.0,5.0,3882.0,5.2,6342.0,8.4,14552.0,19.3,9946.0,13.2,9173.0,12.2,5307.0,7.0,3920.0,5.2,6331.0,8.4,2915.0,3.9,1389.0,1.8,281.0,4.8,21702.0,720078.5,3.6,21702.0,13629.0,8073.0,373.0946943544532,62.8006635333149,37.1993364666851,69.20000000000002,15.3,13.600000000000001,7.2,46.0,3859,24590
2016,Upland,2820,5.4,4162,8.0,11677,22.6,11968,23.1,6091,11.8,9238,17.8,5818,11.2,76691.0,3000.0,3.9,4651.0,6.1,4779.0,6.2,4512.0,5.9,7975.0,10.4,8232.0,10.7,9573.0,12.5,11358.0,14.8,4596.0,6.0,5429.0,7.1,7426.0,9.7,3267.0,4.3,1893.0,2.5,243.0,3.8,27326.0,465432.2,11.3,27326.0,14003.0,13323.0,316.85595441446844,51.24423625850838,48.75576374149162,65.1,16.2,16.3,13.4,40.8,6982,21147
2016,Vista,8037,12.7,5816,9.2,16299,25.7,13737,21.7,5549,8.8,9789,15.4,4189,6.6,101665.0,8703.0,8.6,7174.0,7.1,5963.0,5.9,7434.0,7.3,8975.0,8.8,17458.0,17.2,12685.0,12.5,12554.0,12.3,7322.0,7.2,5198.0,5.1,4617.0,4.5,2151.0,2.1,1431.0,1.4,372.0,3.2,30416.0,470630.7,8.4,30416.0,14604.0,15812.0,365.90763783012835,48.01420305102578,51.985796948974226,60.900000000000006,21.6,16.1,21.9,30.8,13853,19527
2016,West Covina,5545,7.7,5645,7.8,20344,28.3,14400,20.0,5324,7.4,14968,20.8,5711,7.9,107840.0,6983.0,6.5,6910.0,6.4,7793.0,7.2,5811.0,5.4,8406.0,7.8,15943.0,14.8,14376.0,13.3,12499.0,11.6,7342.0,6.8,7251.0,6.7,8359.0,7.8,3719.0,3.4,2448.0,2.3,265.0,5.5,30803.0,461027.6,6.7,30803.0,17745.0,13058.0,245.73442136498514,57.6080251923514,42.39197480764861,64.4,20.1,13.2,15.5,36.1,11190,26003
2016,Westminster,8206,12.7,6043,9.3,14832,22.9,14714,22.8,4531,7.0,11983,18.5,4349,6.7,91565.0,4567.0,5.0,5804.0,6.3,5429.0,5.9,4944.0,5.4,6163.0,6.7,12067.0,13.2,10246.0,11.2,12550.0,13.7,6684.0,7.3,7449.0,8.1,8233.0,9.0,5429.0,5.9,2000.0,2.2,309.0,5.9,27587.0,555137.6,15.4,27587.0,13486.0,14101.0,337.46518866379074,48.88534454634429,51.11465545365571,68.39999999999999,17.200000000000003,12.100000000000001,22.0,32.2,14249,20863
2016,Whittier,3328,5.8,3984,7.0,13815,24.2,16273,28.6,4750,8.3,9842,17.3,4995,8.8,86892.0,5432.0,6.3,5401.0,6.2,6326.0,7.3,7071.0,8.1,5675.0,6.5,11366.0,13.1,11602.0,13.4,12189.0,14.0,5534.0,6.4,4664.0,5.4,7278.0,8.4,3293.0,3.8,1061.0,1.2,258.0,4.9,27597.0,446811.5,6.8,27597.0,15575.0,12022.0,296.92031487363624,56.4372939087582,43.56270609124181,64.5,19.8,14.6,12.8,34.400000000000006,7312,19587
2016,Yuba City,5904,13.5,4499,10.3,9502,21.8,11681,26.8,4911,11.3,5202,11.9,1941,4.4,66837.0,4765.0,7.1,5047.0,7.6,5191.0,7.8,4017.0,6.0,4177.0,6.2,9249.0,13.8,10084.0,15.1,7294.0,10.9,3578.0,5.4,4040.0,6.0,4603.0,6.9,3121.0,4.7,1671.0,2.5,272.0,8.8,22096.0,240476.2,13.0,22096.0,10235.0,11861.0,406.96021664646827,46.32060101375814,53.67939898624186,62.8,22.5,12.2,23.8,27.6,10403,12054
2017,Antioch,5174,7.1,5630,7.7,19564,26.8,19824,27.2,7083,9.7,11571,15.9,4033,5.5,111683.0,7865.0,7.0,6628.0,5.9,8540.0,7.6,8703.0,7.8,7068.0,6.3,15504.0,13.9,13832.0,12.4,16876.0,15.1,6242.0,5.6,7973.0,7.1,7927.0,7.1,3044.0,2.7,1481.0,1.3,607.0,9.2,34423.0,399189.3,16.2,34423.0,21204.0,13219.0,543.502592158162,61.598349940446795,38.401650059553205,63.900000000000006,20.5,14.1,14.8,31.099999999999998,10804,22687
2017,Baldwin Park,10824,21.0,6151,12.0,14623,28.4,10580,20.6,3328,6.5,4824,9.4,1109,2.2,76392.0,4311.0,5.6,4059.0,5.3,5934.0,7.8,4460.0,5.8,6189.0,8.1,14118.0,18.5,10115.0,13.2,8993.0,11.8,3465.0,4.5,4917.0,6.4,6258.0,8.2,2640.0,3.5,933.0,1.2,348.0,5.5,17725.0,396275.5,10.1,17725.0,9503.0,8222.0,455.54508325479105,53.61354019746122,46.38645980253879,66.1,18.7,13.899999999999999,33.0,18.1,16975,9261
2017,Bellflower,5160,10.1,6038,11.8,14704,28.8,14072,27.6,2790,5.5,5852,11.5,2357,4.6,77772.0,4631.0,6.0,5233.0,6.7,5190.0,6.7,5566.0,7.2,6179.0,7.9,11000.0,14.1,10350.0,13.3,12677.0,16.3,4637.0,6.0,3347.0,4.3,5558.0,7.1,2068.0,2.7,1336.0,1.7,363.0,5.6,24796.0,454715.7,8.2,24796.0,9448.0,15348.0,466.74895849405954,38.10291982577835,61.89708017422165,63.800000000000004,19.4,15.100000000000001,21.9,21.6,11198,10999
2017,Buena Park,3897,7.0,3685,6.7,14717,26.6,9310,16.8,5974,10.8,13576,24.5,4210,7.6,83026.0,4327.0,5.2,4413.0,5.3,6432.0,7.7,5451.0,6.6,7034.0,8.5,13185.0,15.9,10524.0,12.7,10429.0,12.6,5093.0,6.1,4794.0,5.8,6584.0,7.9,3549.0,4.3,1211.0,1.5,292.0,4.3,23627.0,544462.2,13.2,23627.0,12510.0,11117.0,351.6970587526799,52.94789859059551,47.05210140940449,65.3,18.2,15.1,13.7,42.900000000000006,7582,23760
2017,Carson,6981,11.1,5643,9.0,13530,21.5,13567,21.5,6823,10.8,12953,20.6,3464,5.5,92736.0,5073.0,5.5,5481.0,5.9,6157.0,6.6,5081.0,5.5,7983.0,8.6,10960.0,11.8,12019.0,13.0,11517.0,12.4,5822.0,6.3,5985.0,6.5,8738.0,9.4,5639.0,6.1,2281.0,2.5,475.0,6.8,26070.0,454440.1,6.2,26070.0,18338.0,7732.0,512.2066942719117,70.34138856923667,29.658611430763333,65.5,18.0,14.1,20.1,36.900000000000006,12624,23240
2017,Chino,5377,8.5,9401,14.8,14923,23.6,16717,26.4,4050,6.4,9571,15.1,3272,5.2,89798.0,4139.0,4.6,4608.0,5.1,6388.0,7.1,5877.0,6.5,5475.0,6.1,14396.0,16.0,14206.0,15.8,13309.0,14.8,5733.0,6.4,4763.0,5.3,7187.0,8.0,2961.0,3.3,756.0,0.8,227.0,4.0,20484.0,460508.7,9.7,20484.0,12228.0,8256.0,252.78959442303835,59.69537199765671,40.30462800234329,69.6,16.799999999999997,12.6,23.3,26.700000000000003,14778,16893
2017,Citrus Heights,2941,4.6,3627,5.7,16280,25.7,19385,30.6,6515,10.3,9819,15.5,4849,7.6,87924.0,4949.0,5.6,4650.0,5.3,5057.0,5.8,5133.0,5.8,4719.0,5.4,16670.0,19.0,10513.0,12.0,11451.0,13.0,4849.0,5.5,5498.0,6.3,9106.0,10.4,3631.0,4.1,1698.0,1.9,349.0,6.0,33598.0,301015.0,5.8,33598.0,18545.0,15053.0,396.9337154815522,55.19673790106554,44.80326209893446,70.3,16.7,11.2,10.3,33.400000000000006,6568,21183
2017,Clovis,2777,4.0,3601,5.2,14565,20.9,18853,27.1,7859,11.3,14461,20.8,7424,10.7,109700.0,8695.0,7.9,8941.0,8.2,7463.0,6.8,6976.0,6.4,8085.0,7.4,15033.0,13.7,12389.0,11.3,13919.0,12.7,6889.0,6.3,5202.0,4.7,9928.0,9.1,3655.0,3.3,2525.0,2.3,243.0,4.7,35855.0,315051.2,7.7,35855.0,22543.0,13312.0,221.51321786690977,62.87268163436062,37.12731836563938,61.1,22.900000000000002,13.8,9.2,42.8,6378,29744
2017,Daly City,5835,7.6,5675,7.4,15644,20.3,16611,21.6,6809,8.9,19784,25.7,6542,8.5,107091.0,5047.0,4.7,4836.0,4.5,6237.0,5.8,5887.0,5.5,8184.0,7.6,19271.0,18.0,15065.0,14.1,11125.0,10.4,7226.0,6.7,6997.0,6.5,10383.0,9.7,4548.0,4.2,2285.0,2.1,265.0,4.4,29162.0,856842.8,3.8,29162.0,16796.0,12366.0,247.4531006340402,57.595500994444826,42.404499005555174,69.60000000000001,15.0,13.1,15.0,43.1,11510,33135
2017,Downey,9058,11.9,5013,6.6,17413,22.9,20022,26.3,5449,7.2,13649,17.9,5516,7.2,113089.0,7792.0,6.9,6601.0,5.8,8820.0,7.8,6324.0,5.6,7432.0,6.6,20363.0,18.0,13002.0,11.5,13982.0,12.4,7788.0,6.9,7230.0,6.4,8318.0,7.4,3036.0,2.7,2401.0,2.1,382.0,6.4,33578.0,522039.0,8.5,33578.0,17537.0,16041.0,337.7870526753265,52.22764905592948,47.772350944070524,65.3,20.5,12.2,18.5,32.3,14071,24614
2017,El Cajon,5376,7.9,3497,5.1,19750,28.9,20416,29.9,5007,7.3,10478,15.3,3851,5.6,103906.0,8815.0,8.5,7337.0,7.1,6609.0,6.4,6014.0,5.8,6756.0,6.5,20181.0,19.4,12497.0,12.0,10780.0,10.4,6801.0,6.5,5550.0,5.3,6232.0,6.0,3972.0,3.8,2362.0,2.3,429.0,7.4,33587.0,493438.0,17.6,33587.0,12929.0,20658.0,412.8731738301927,38.49406020186382,61.50593979813619,63.39999999999999,22.0,12.3,13.0,28.2,8873,19336
2017,Fairfield,5715,7.6,4434,5.9,15469,20.6,21994,29.3,6786,9.0,14411,19.2,6383,8.5,116280.0,9163.0,7.9,7272.0,6.3,8767.0,7.5,7863.0,6.8,8023.0,6.9,17580.0,15.1,16630.0,14.3,14019.0,12.1,5896.0,5.1,7106.0,6.1,8183.0,7.0,4347.0,3.7,1431.0,1.2,546.0,6.0,37324.0,413915.1,8.4,37324.0,20495.0,16829.0,469.55624355005165,54.91104919086914,45.08895080913086,63.400000000000006,21.7,13.7,13.5,36.7,10149,27580
2017,Jurupa Valley,9245,14.6,6032,9.5,19130,30.2,15038,23.8,4860,7.7,6063,9.6,2904,4.6,106032.0,7880.0,7.4,9244.0,8.7,9078.0,8.6,8291.0,7.8,8267.0,7.8,17515.0,16.5,12637.0,11.9,14871.0,14.0,4258.0,4.0,3833.0,3.6,6419.0,6.1,2860.0,2.7,879.0,0.8,272.0,7.0,23784.0,365228.5,9.2,23784.0,16502.0,7282.0,256.5263316734571,69.38277833837874,30.617221661621258,58.800000000000004,24.700000000000003,15.6,24.1,21.9,15277,13827
2017,Lake Forest,1234,2.0,2890,4.7,8602,14.1,13812,22.6,5132,8.4,19715,32.2,9833,16.1,84308.0,4126.0,4.9,4645.0,5.5,4790.0,5.7,4037.0,4.8,5492.0,6.5,14569.0,17.3,10280.0,12.2,14037.0,16.6,5519.0,6.5,5549.0,6.6,6497.0,7.7,3466.0,4.1,1301.0,1.5,133.0,5.1,29519.0,664562.5,2.6,29519.0,20436.0,9083.0,157.75489870474925,69.22998746570006,30.77001253429994,71.0,16.1,11.3,6.7,56.7,4124,34680
2017,Lakewood,2583,4.6,2080,3.7,12417,22.0,17420,30.9,6672,11.8,11321,20.1,3879,6.9,80971.0,4482.0,5.5,4513.0,5.6,5632.0,7.0,5120.0,6.3,4852.0,6.0,12496.0,15.4,10582.0,13.1,11333.0,14.0,5873.0,7.3,4106.0,5.1,7076.0,8.7,3319.0,4.1,1587.0,2.0,318.0,4.9,25186.0,521712.6,4.1,25186.0,17703.0,7483.0,392.73320077558634,70.28904947192885,29.71095052807115,67.69999999999999,18.1,12.3,8.3,38.8,4663,21872
2017,Lodi,4738,11.6,3789,9.3,9129,22.4,9408,23.1,4829,11.8,6124,15.0,2772,6.8,65891.0,6263.0,9.5,4364.0,6.6,5739.0,8.7,4887.0,7.4,3849.0,5.8,9562.0,14.5,9150.0,13.9,6570.0,10.0,3073.0,4.7,3811.0,5.8,4897.0,7.4,2635.0,4.0,1091.0,1.7,323.0,8.8,22454.0,335403.2,11.5,22454.0,10771.0,11683.0,490.2035179311287,47.969181437605776,52.03081856239423,60.3,24.8,13.2,20.9,33.6,8527,13725
2017,Manteca,2610,5.0,4535,8.8,18448,35.6,13289,25.7,4486,8.7,5517,10.7,2866,5.5,79275.0,5929.0,7.5,5959.0,7.5,5286.0,6.7,5065.0,6.4,5285.0,6.7,10542.0,13.3,10142.0,12.8,11255.0,14.2,4904.0,6.2,3938.0,5.0,6669.0,8.4,2813.0,3.5,1488.0,1.9,256.0,5.5,24573.0,375518.9,10.6,24573.0,15378.0,9195.0,322.9265216020183,62.58088145525576,37.41911854474423,63.4,21.7,13.100000000000001,13.8,24.9,7145,12869
2017,Norwalk,10009,14.1,6360,9.0,19450,27.4,15194,21.4,6150,8.7,9577,13.5,4227,6.0,106086.0,7176.0,6.8,5006.0,4.7,7225.0,6.8,7801.0,7.4,7911.0,7.5,15048.0,14.2,15627.0,14.7,14339.0,13.5,5633.0,5.3,6115.0,5.8,8043.0,7.6,4540.0,4.3,1622.0,1.5,437.0,5.8,27661.0,426300.8,6.0,27661.0,18216.0,9445.0,411.9299436306393,65.85445211669861,34.1455478833014,65.39999999999999,18.3,14.9,23.1,28.2,16369,19954
2017,Pittsburg,4168,8.5,4900,10.0,13347,27.3,12955,26.5,4647,9.5,6421,13.1,2432,5.0,72157.0,4324.0,6.0,4674.0,6.5,4329.0,6.0,5075.0,7.0,4885.0,6.8,11515.0,16.0,10983.0,15.2,7769.0,10.8,5113.0,7.1,3609.0,5.0,6650.0,9.2,2463.0,3.4,768.0,1.1,341.0,8.1,20784.0,388013.9,8.4,20784.0,11433.0,9351.0,472.58062280859787,55.00866050808314,44.99133949191686,66.7,18.5,13.8,18.5,27.6,9068,13500
2017,Rancho Cordova,2599,5.1,3783,7.4,14828,29.1,14058,27.6,4479,8.8,7692,15.1,3429,6.7,73554.0,5054.0,6.9,5349.0,7.3,4355.0,5.9,3817.0,5.2,4111.0,5.6,13129.0,17.8,11842.0,16.1,7942.0,10.8,4748.0,6.5,4305.0,5.9,4922.0,6.7,2621.0,3.6,1359.0,1.8,305.0,8.9,25850.0,342891.3,7.6,25850.0,13589.0,12261.0,414.66133724882405,52.56866537717602,47.43133462282398,67.4,20.1,10.8,12.5,30.6,6382,15600
2017,Rialto,9090,14.4,8172,13.0,19724,31.3,14312,22.7,4458,7.1,5014,8.0,2211,3.5,103555.0,7246.0,7.0,8386.0,8.1,7691.0,7.4,7468.0,7.2,9783.0,9.4,16785.0,16.2,13898.0,13.4,12397.0,12.0,6734.0,6.5,4566.0,4.4,5232.0,5.1,2512.0,2.4,857.0,0.8,399.0,9.7,26699.0,304360.4,16.8,26699.0,16339.0,10360.0,385.30249625802713,61.19704857859845,38.80295142140155,60.0,22.5,16.6,27.4,18.6,17262,11683
2017,San Marcos,5173,8.3,3855,6.2,13900,22.2,12777,20.4,4449,7.1,16531,26.4,5846,9.3,96188.0,6971.0,7.2,7283.0,7.6,7354.0,7.6,5684.0,5.9,6365.0,6.6,14234.0,14.8,15335.0,15.9,11548.0,12.0,3743.0,3.9,4843.0,5.0,7142.0,7.4,4047.0,4.2,1639.0,1.7,195.0,2.9,29611.0,573260.3,3.7,29611.0,19199.0,10412.0,202.72799101759054,64.83739150991185,35.16260849008815,63.2,22.4,12.5,14.5,42.800000000000004,9028,26826
2017,Tracy,3891,6.9,3551,6.3,15266,27.2,16873,30.1,4222,7.5,8910,15.9,3395,6.1,90886.0,5173.0,5.7,8075.0,8.9,7764.0,8.5,6889.0,7.6,6877.0,7.6,11369.0,12.5,13108.0,14.4,14083.0,15.5,5183.0,5.7,3989.0,4.4,5042.0,5.5,2495.0,2.7,839.0,0.9,193.0,4.0,25830.0,469956.9,7.4,25830.0,16325.0,9505.0,212.35393790022664,63.20170344560589,36.79829655439411,60.7,23.1,15.2,13.2,29.5,7442,16527
2017,Tustin,3160,5.8,3126,5.7,9658,17.7,10050,18.5,3638,6.7,14496,26.6,10286,18.9,80502.0,5894.0,7.3,5091.0,6.3,6258.0,7.8,4569.0,5.7,4276.0,5.3,12892.0,16.0,11592.0,14.4,12647.0,15.7,3723.0,4.6,4712.0,5.9,5210.0,6.5,1878.0,2.3,1760.0,2.2,132.0,2.9,27780.0,642777.8,8.6,27780.0,13033.0,14747.0,163.97108146381458,46.9150467962563,53.0849532037437,65.39999999999999,21.4,11.0,11.5,52.2,6286,28420
2017,Union City,2204,3.8,3268,5.7,15931,27.8,13437,23.5,3254,5.7,12104,21.1,7070,12.3,75344.0,2736.0,3.6,3101.0,4.1,3877.0,5.1,4006.0,5.3,4356.0,5.8,13766.0,18.3,10239.0,13.6,11310.0,15.0,5659.0,7.5,5262.0,7.0,6211.0,8.2,3113.0,4.1,1708.0,2.3,255.0,2.6,22684.0,773075.3,1.4,22684.0,14920.0,7764.0,338.4476534296029,65.77323223417386,34.22676776582613,73.69999999999999,12.799999999999999,11.1,9.5,39.10000000000001,5472,22428
2017,Vacaville,4195,5.9,5549,7.8,15632,21.9,22339,31.4,7697,10.8,10793,15.2,5015,7.0,100023.0,5049.0,5.0,5933.0,5.9,5433.0,5.4,4941.0,4.9,7447.0,7.4,16009.0,16.0,11117.0,11.1,14348.0,14.3,7815.0,7.8,6885.0,6.9,9207.0,9.2,4282.0,4.3,1557.0,1.6,198.0,4.8,34017.0,421306.0,5.4,34017.0,19677.0,14340.0,197.9544704717915,57.844607108210596,42.155392891789404,69.6,16.3,12.3,13.7,33.0,9744,23505
2017,Vista,9534,14.6,5009,7.6,17161,26.2,14235,21.7,5217,8.0,10089,15.4,4272,6.5,101557.0,7196.0,7.1,8130.0,8.0,6834.0,6.7,6683.0,6.6,7197.0,7.1,15588.0,15.3,15893.0,15.6,13581.0,13.4,5260.0,5.2,4536.0,4.5,5737.0,5.6,3152.0,3.1,1770.0,1.7,370.0,3.9,31618.0,503304.9,6.3,31618.0,16549.0,15069.0,364.32742203885505,52.340438990448476,47.659561009551524,62.7,21.8,13.7,22.2,29.9,14543,19578
2017,West Covina,5477,7.3,4149,5.5,19589,26.0,14712,19.5,7448,9.9,17527,23.3,6479,8.6,107623.0,7554.0,7.0,6267.0,5.8,5697.0,5.3,5538.0,5.1,7186.0,6.7,18268.0,17.0,13711.0,12.7,13709.0,12.7,6906.0,6.4,6120.0,5.7,10128.0,9.4,4428.0,4.1,2111.0,2.0,275.0,6.4,29807.0,501784.9,4.6,29807.0,18680.0,11127.0,255.5215892513682,62.66984265441003,37.33015734558996,68.0,18.1,11.8,12.8,41.8,9626,31454
2017,Westminster,7125,10.7,6081,9.1,14909,22.4,13336,20.0,6020,9.0,14109,21.2,4964,7.5,91548.0,4124.0,4.5,4852.0,5.3,5539.0,6.1,5776.0,6.3,4713.0,5.1,13058.0,14.3,11843.0,12.9,15518.0,17.0,5575.0,6.1,5428.0,5.9,7234.0,7.9,5192.0,5.7,2696.0,2.9,281.0,5.9,28876.0,607713.7,12.7,28876.0,14902.0,13974.0,306.94280595971514,51.606870757722675,48.393129242277325,69.80000000000001,15.9,11.399999999999999,19.799999999999997,37.7,13206,25093
2017,Whittier,2893,5.1,2920,5.1,18041,31.8,14428,25.4,4168,7.3,8895,15.7,5408,9.5,86841.0,6188.0,7.1,6334.0,7.3,6119.0,7.0,4932.0,5.7,6515.0,7.5,12361.0,14.2,11676.0,13.4,11460.0,13.2,5472.0,6.3,3686.0,4.2,5804.0,6.7,4306.0,5.0,1988.0,2.3,300.0,3.1,26722.0,487428.6,9.6,26722.0,15832.0,10890.0,345.458942204719,59.24706234563282,40.75293765436719,63.0,21.4,13.2,10.2,32.5,5813,18471
2017,Yuba City,5255,11.9,3930,8.9,10655,24.1,10925,24.8,5634,12.8,5710,12.9,2032,4.6,66872.0,5014.0,7.5,4310.0,6.4,5219.0,7.8,4098.0,6.1,4090.0,6.1,11713.0,17.5,6932.0,10.4,8079.0,12.1,4210.0,6.3,3533.0,5.3,5727.0,8.6,2966.0,4.4,981.0,1.5,255.0,7.2,22172.0,267727.7,12.6,22172.0,12341.0,9831.0,381.3255174063883,55.66029226050875,44.33970773949125,64.6,21.7,12.2,20.8,30.3,9185,13376
2018,Antioch,4720,6.54,4772,6.61,18965,26.27,19796,27.42,7701,10.67,11337,15.7,4913,6.8,111535.0,8088.0,7.3,7841.0,7.0,7434.0,6.7,8926.0,8.0,7042.0,6.3,15311.0,13.7,14701.0,13.2,13749.0,12.3,7714.0,6.9,6357.0,5.7,7723.0,6.9,5197.0,4.7,1452.0,1.3,602.0,7.4,34518.0,443490.1,12.1,34518.0,20092.0,14426.0,539.7408885103331,58.2073121270062,41.7926878729938,63.400000000000006,21.0,14.3,13.15,33.17,9492,23951
2018,Baldwin Park,10384,20.63,6650,13.21,15232,30.26,8472,16.83,2802,5.57,5852,11.63,947,1.88,75806.0,4701.0,6.2,3248.0,4.3,4874.0,6.4,6453.0,8.5,6191.0,8.2,12009.0,15.8,9578.0,12.6,11890.0,15.7,4134.0,5.5,4766.0,6.3,5038.0,6.6,2309.0,3.0,615.0,0.8,287.0,6.7,18224.0,452386.0,11.4,18224.0,9959.0,8265.0,378.5980001582988,54.647717295873576,45.35228270412643,65.5,16.9,16.7,33.84,19.080000000000002,17034,9601
2018,Bellflower,5619,10.96,5331,10.4,12275,23.94,13752,26.82,5195,10.13,6236,12.16,2859,5.58,77132.0,5813.0,7.5,5796.0,7.5,4785.0,6.2,3808.0,4.9,5663.0,7.3,13729.0,17.8,10748.0,13.9,10180.0,13.2,4662.0,6.0,4108.0,5.3,4839.0,6.3,2160.0,2.8,841.0,1.1,335.0,7.6,24333.0,510548.0,8.4,24333.0,9768.0,14565.0,434.3203858320801,40.143015657748734,59.856984342251266,65.3,21.2,12.2,21.36,27.870000000000005,10950,14290
2018,Buena Park,3082,5.49,4750,8.46,11836,21.07,14544,25.89,6568,11.69,11243,20.01,4154,7.39,82435.0,3862.0,4.7,4474.0,5.4,6550.0,7.9,4091.0,5.0,7281.0,8.8,14584.0,17.7,9786.0,11.9,11413.0,13.8,5774.0,7.0,4671.0,5.7,6020.0,7.3,2808.0,3.4,1121.0,1.4,257.0,5.0,23171.0,592230.4,7.0,23171.0,13605.0,9566.0,311.7607812215685,58.71563592421561,41.28436407578439,66.80000000000001,18.0,13.8,13.950000000000001,39.09,7832,21965
2018,Carson,5989,9.48,6343,10.05,14345,22.72,14292,22.63,4600,7.28,12040,19.07,5536,8.77,91899.0,4577.0,5.0,5905.0,6.4,6717.0,7.3,6927.0,7.5,4628.0,5.0,13448.0,14.6,13667.0,14.9,11533.0,12.5,5024.0,5.5,5726.0,6.2,8358.0,9.1,3705.0,4.0,1684.0,1.8,435.0,6.0,23896.0,513525.8,9.7,23896.0,16917.0,6979.0,473.345738256129,70.79427519250083,29.205724807499163,66.80000000000001,18.7,12.5,19.53,35.12,12332,22176
2018,Chino,4463,6.93,6502,10.09,14400,22.35,13061,20.27,6878,10.67,13776,21.38,5363,8.32,91589.0,5810.0,6.3,5738.0,6.3,5855.0,6.4,3709.0,4.0,6034.0,6.6,15775.0,17.2,15494.0,16.9,10159.0,11.1,5989.0,6.5,4920.0,5.4,7735.0,8.4,3351.0,3.7,1020.0,1.1,259.0,2.9,25509.0,503649.2,4.7,25509.0,17192.0,8317.0,282.7850506065139,67.3958210827551,32.604178917244894,69.2,19.0,10.6,17.02,40.37,10965,26017
2018,Citrus Heights,2700,4.37,3185,5.16,14962,24.23,20459,33.14,7598,12.31,9727,15.75,3111,5.04,87916.0,5038.0,5.7,3956.0,4.5,6241.0,7.1,5708.0,6.5,5231.0,5.9,13181.0,15.0,12720.0,14.5,10145.0,11.5,5017.0,5.7,6176.0,7.0,8513.0,9.7,3877.0,4.4,2113.0,2.4,324.0,5.9,33390.0,329859.4,8.7,33390.0,18242.0,15148.0,368.53360025478867,54.633123689727455,45.36687631027254,67.80000000000001,17.299999999999997,12.4,9.530000000000001,33.1,5885,20436
2018,Clovis,2755,3.82,3840,5.33,14443,20.04,19956,27.69,8065,11.19,14860,20.62,8160,11.32,112019.0,8421.0,7.5,9930.0,8.9,8658.0,7.7,6306.0,5.6,6625.0,5.9,16823.0,15.0,17265.0,15.4,11884.0,10.6,5455.0,4.9,5161.0,4.6,10022.0,8.9,3644.0,3.3,1825.0,1.6,221.0,5.5,38223.0,340448.1,6.8,38223.0,24009.0,14214.0,197.28796007820102,62.812966015226436,37.187033984773564,62.699999999999996,24.099999999999998,11.5,9.15,43.13,6595,31085
2018,Downey,8990,11.36,8588,10.85,21705,27.42,16698,21.1,4553,5.75,12889,16.29,5723,7.23,112262.0,6004.0,5.3,7527.0,6.7,6524.0,5.8,7181.0,6.4,5880.0,5.2,18105.0,16.1,18568.0,16.5,15316.0,13.6,5772.0,5.1,5691.0,5.1,10404.0,9.3,3424.0,3.1,1866.0,1.7,367.0,4.9,34820.0,576480.7,6.1,34820.0,16275.0,18545.0,326.91382658424044,46.740379092475585,53.25962090752441,68.8,17.8,11.600000000000001,22.21,29.27,17578,23165
